Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
9214,3.375,-2.4375,-1.6875,-0.07373047,-0.003417969,0.8813477,0.3842773,0.3730469,0.001953125
9215,5.75,-2.125,-2.5625,-0.07763672,-0.03857422,0.7993164,0.3842773,0.3730469,0.001953125
9216,3.4375,-14,-2.25,-0.206543,-0.03076172,0.9829102,0.3798828,0.3730469,0.001953125
9217,4.4375,-14.1875,-1.4375,-0.03466797,0.007324219,1.048828,0.3798828,0.3730469,0.001953125
9218,5.125,-10.5,-3.5625,-0.01513672,-0.02294922,0.9555664,0.3798828,0.3730469,0.001953125
9219,6.8125,-18.1875,-3.4375,-0.1049805,-0.01513672,1.029297,0.3833008,0.3710938,0.003417969
9220,5.5,-19.0625,-3.25,0.003417969,0,1.111328,0.3833008,0.3710938,0.003417969
9221,7.625,-14.6875,-4.5625,0.08154297,0.03466797,1.048828,0.3833008,0.3710938,0.003417969
9222,9,-17.3125,-6.25,-0.003417969,0.05029297,1.056641,0.3867188,0.3671875,-0.008300781
9223,11.375,-20,-7.6875,-0.003417969,0.04248047,0.9829102,0.3867188,0.3671875,-0.008300781
9224,9.6875,-20.5,-8.9375,0.01904297,0.02685547,0.8852539,0.3867188,0.3671875,-0.008300781
9225,12,-22.625,-10.375,0,0.05810547,0.8852539,0.3867188,0.3671875,-0.008300781
9226,10.6875,-25.5,-11.9375,-0.04638672,-0.003417969,0.9672852,0.3969727,0.3662109,-0.001464844
9227,12,-27.625,-11.875,-0.07373047,0.01123047,1.029297,0.3969727,0.3662109,-0.001464844
9228,10.6875,-27.5,-12.3125,-0.02294922,-0.007324219,1.017578,0.3969727,0.3662109,-0.001464844
9229,11.8125,-24.75,-11.25,0.04638672,-0.05419922,0.9516602,0.3842773,0.3710938,-0.01416016
9230,10.9375,-22.25,-10.75,-0.01513672,-0.07373047,1.044922,0.3842773,0.3710938,-0.01416016
9231,9.5625,-20.6875,-10,-0.02294922,-0.02294922,1.021484,0.3842773,0.3710938,-0.01416016
9232,7.75,-16.0625,-9.3125,0.04248047,-0.05810547,0.9282227,0.3925781,0.3710938,-0.02099609
9233,8.0625,-12.5625,-10.3125,0.1049805,-0.05029297,0.9985352,0.3925781,0.3710938,-0.02099609
9234,9,-3.8125,-12.0625,0.1401367,-0.06982422,1.005859,0.3925781,0.3710938,-0.02099609
9235,7.1875,10.8125,-12.75,0.2260742,-0.1206055,1.017578,0.3925781,0.3710938,-0.02099609
9236,8.375,28.0625,-17.125,0.2143555,-0.1206055,1.044922,0.3925781,0.3710938,-0.02099609
9237,10.5625,47.9375,-22.6875,0.144043,-0.1479492,1.154297,0.3925781,0.3710938,-0.02099609
9238,8.75,73.5625,-31.75,0.2885742,-0.1518555,1.220703,0.3925781,0.3710938,-0.02099609
9239,21.25,113.0625,-44.5625,0.2651367,-0.1948242,1.403809,0.3852539,0.3764648,-0.009765625
9240,29.0625,159.3125,-53.625,0.1791992,-0.07763672,1.45459,0.3852539,0.3764648,-0.009765625
9241,42.5625,221.3125,-60.4375,0.07763672,-0.07373047,1.310547,0.3852539,0.3764648,-0.009765625
9242,46.8125,260.375,-67.5625,-0.03466797,-0.2182617,1.606934,0.3911133,0.3789063,0.01318359
9243,34.75,316.0625,-65,0.1713867,-0.3583984,1.74707,0.3911133,0.3789063,0.01318359
9244,44.8125,384.5,-65.125,-0.01513672,-0.9672852,1.981445,0.3911133,0.3789063,0.01318359
9245,67.25,465.5625,-63.25,-0.1831055,-0.9672852,1.868164,0.3911133,0.3789063,0.01318359
9246,81.875,522.1875,-61.75,-0.8774414,-1.181641,1.989258,0.3911133,0.3789063,0.01318359
9247,71.625,561.25,-63.875,-1.130859,-0.8852539,1.782227,0.3911133,0.3789063,0.01318359
9248,72.375,575.5625,-75.75,-1.271484,-0.9204102,1.74707,0.3911133,0.3789063,0.01318359
9249,76.0625,554.125,-87.625,-2.055176,-0.7329102,1.411621,0.3647461,0.4033203,0.08007813
9250,25.5,450.625,-84.9375,-3.779297,0.2416992,1.481934,0.3647461,0.4033203,0.08007813
9251,-36.875,274.1875,-100.4375,-3.701172,0.3935547,1.848633,0.3647461,0.4033203,0.08007813
9252,-62.1875,133.8125,-123.1875,-2.710449,-0.05419922,2.441406,0.3549805,0.421875,0.09863281
9253,-48.5,49,-138,-1.899414,-0.3935547,2.690918,0.3549805,0.421875,0.09863281
9254,-27.5,9.5625,-145.8125,-1.711914,-0.2338867,2.375,0.3549805,0.421875,0.09863281
9255,-37.5,-19.3125,-147,-1.435059,-0.07373047,2.016113,0.3481445,0.4462891,0.09423828
9256,-33.5625,-30.375,-150.8125,-1.302734,-0.06982422,1.813477,0.3481445,0.4462891,0.09423828
9257,-26.875,-33.4375,-154.4375,-1.158203,-0.007324219,1.552246,0.3481445,0.4462891,0.09423828
9258,-29.375,-30,-155.875,-1.052734,0.03076172,1.115234,0.3481445,0.4462891,0.09423828
9259,-30.9375,-21.6875,-157.125,-1.005859,-0.02685547,0.8774414,0.347168,0.4638672,0.06640625
9260,-25.6875,-9.6875,-159.5625,-0.9438477,-0.07373047,0.8110352,0.347168,0.4638672,0.06640625
9261,-20.5,6.6875,-162.125,-0.8383789,-0.04638672,0.6279297,0.347168,0.4638672,0.06640625
9262,-17.125,27.4375,-163.25,-0.7993164,-0.03076172,0.5458984,0.3398438,0.4907227,0.04833984
9263,-12.5,51.125,-163.1875,-0.7329102,-0.007324219,0.5302734,0.3398438,0.4907227,0.04833984
9264,-9.6875,73.0625,-161.75,-0.6977539,0.09716797,0.5224609,0.3398438,0.4907227,0.04833984
9265,-10.3125,93.1875,-159.75,-0.6821289,0.159668,0.6123047,0.3212891,0.5009766,0.03125
9266,-12.0625,109.4375,-158,-0.6899414,0.1987305,0.6591797,0.3212891,0.5009766,0.03125
9267,-14.75,120.6875,-155.8125,-0.7133789,0.2807617,0.8032227,0.3212891,0.5009766,0.03125
9268,-16.8125,127.625,-153.6875,-0.6821289,0.3198242,0.9711914,0.3212891,0.5009766,0.03125
9269,-19.0625,132.75,-150.5,-0.6279297,0.3466797,1.056641,0.3037109,0.5019531,0.02294922
9270,-22.3125,135.625,-146.5625,-0.5576172,0.3935547,1.208984,0.3037109,0.5019531,0.02294922
9271,-24.5625,138.125,-142.125,-0.5224609,0.4443359,1.368652,0.3037109,0.5019531,0.02294922
9272,-26.3125,139.5625,-136.9375,-0.4599609,0.4951172,1.438965,0.2817383,0.5146484,0.004882813
9273,-25.875,138.875,-130.6875,-0.4013672,0.5263672,1.61084,0.2817383,0.5146484,0.004882813
9274,-24.1875,134.375,-123.1875,-0.3779297,0.5654297,1.700195,0.2817383,0.5146484,0.004882813
9275,-23,124.4375,-116.25,-0.3740234,0.5576172,1.739258,0.2597656,0.5136719,-0.01806641
9276,-21.25,112,-108.5,-0.331543,0.5810547,1.750977,0.2597656,0.5136719,-0.01806641
9277,-19.75,95.625,-99.875,-0.3081055,0.5966797,1.68457,0.2597656,0.5136719,-0.01806641
9278,-19.3125,79.8125,-93.1875,-0.2143555,0.6123047,1.638184,0.2597656,0.5136719,-0.01806641
9279,-18.875,66.9375,-87.625,-0.1088867,0.6005859,1.536621,0.2456055,0.5068359,-0.03515625
9280,-18.875,57.5,-81.9375,-0.06982422,0.6123047,1.438965,0.2456055,0.5068359,-0.03515625
9281,-17.75,51.875,-75.625,0.04248047,0.6513672,1.39209,0.2456055,0.5068359,-0.03515625
9282,-18.0625,48.3125,-69,0.09326172,0.6821289,1.310547,0.2319336,0.5019531,-0.04736328
9283,-18.6875,45.3125,-60.375,0.1362305,0.6938477,1.232422,0.2319336,0.5019531,-0.04736328
9284,-19.5,43.3125,-54.0625,0.1870117,0.6938477,1.193359,0.2319336,0.5019531,-0.04736328
9285,-20.75,41,-46.4375,0.2612305,0.7250977,1.119141,0.2280273,0.4926758,-0.06542969
9286,-21.5,40.6875,-39.5,0.3041992,0.6977539,1.095703,0.2280273,0.4926758,-0.06542969
9287,-19.875,40.3125,-32.75,0.3740234,0.6977539,1.095703,0.2280273,0.4926758,-0.06542969
9288,-18.5,41.0625,-26.5,0.4677734,0.7133789,1.029297,0.2280273,0.4926758,-0.06542969
9289,-15.9375,41.8125,-19.5625,0.4951172,0.7016602,0.9907227,0.2280273,0.4926758,-0.06542969
9290,-14,39.5,-12.3125,0.5693359,0.6860352,0.9399414,0.2280273,0.4926758,-0.06542969
9291,-11.9375,36.875,-5.125,0.6123047,0.7016602,0.8930664,0.2280273,0.4926758,-0.06542969
9292,-9.875,33.8125,0.9375,0.6513672,0.6743164,0.8774414,0.2109375,0.4833984,-0.1118164
9293,-8.3125,30.3125,6.875,0.7133789,0.6704102,0.8657227,0.2109375,0.4833984,-0.1118164
9294,-5.1875,27.25,12.75,0.8071289,0.6435547,0.8266602,0.2109375,0.4833984,-0.1118164
9295,-1.4375,23,17.3125,0.8266602,0.6240234,0.8266602,0.215332,0.4858398,-0.1201172
9296,2.3125,17.25,21.625,0.8696289,0.5927734,0.7915039,0.215332,0.4858398,-0.1201172
9297,5.5625,11.875,25.1875,0.9243164,0.5576172,0.8149414,0.215332,0.4858398,-0.1201172
9298,8.6875,5.5,28.3125,0.9438477,0.5302734,0.8227539,0.215332,0.4858398,-0.1201172
9299,12.8125,-1.1875,30.625,0.9555664,0.4873047,0.8344727,0.215332,0.4858398,-0.1201172
9300,15.5625,-9.125,32.375,0.9672852,0.4560547,0.8696289,0.215332,0.4858398,-0.1201172
9301,19.5,-18.75,33.875,0.9672852,0.4365234,0.8500977,0.215332,0.4858398,-0.1201172
9302,21.75,-32.1875,34.625,0.9672852,0.3740234,0.7797852,0.2177734,0.4824219,-0.1523438
9303,24.4375,-46.125,34.3125,0.9477539,0.3466797,0.7485352,0.2177734,0.4824219,-0.1523438
9304,26.5625,-59.1875,33.5,0.9399414,0.3041992,0.6860352,0.2177734,0.4824219,-0.1523438
9305,28.375,-69.0625,31.0625,0.9594727,0.2456055,0.6083984,0.2353516,0.4790039,-0.171875
9306,31.25,-76.5,29.625,0.9868164,0.1870117,0.5849609,0.2353516,0.4790039,-0.171875
9307,33.375,-81.625,28,1.005859,0.1713867,0.5615234,0.2353516,0.4790039,-0.171875
9308,35.75,-82.625,25.875,1.001953,0.112793,0.5498047,0.2329102,0.4848633,-0.2011719
9309,39.5,-83.3125,23.0625,0.9907227,0.04638672,0.5927734,0.2329102,0.4848633,-0.2011719
9310,42.8125,-84.4375,20.9375,0.9438477,0.03857422,0.6083984,0.2329102,0.4848633,-0.2011719
9311,44.625,-90.6875,17.1875,0.8813477,0.003417969,0.6513672,0.2329102,0.4848633,-0.2011719
9312,46.0625,-98.9375,14.3125,0.8540039,-0.01123047,0.6591797,0.2363281,0.4848633,-0.2207031
9313,47.4375,-109.625,9.9375,0.8149414,-0.01904297,0.6938477,0.2363281,0.4848633,-0.2207031
9314,48.3125,-120.125,5.5625,0.7875977,-0.05810547,0.7407227,0.2363281,0.4848633,-0.2207031
9315,49.875,-130.625,1.6875,0.7563477,-0.06591797,0.7329102,0.2329102,0.4868164,-0.2524414
9316,50.75,-142.375,-1.5,0.6938477,-0.06982422,0.6938477,0.2329102,0.4868164,-0.2524414
9317,52.4375,-152.8125,-6,0.6591797,-0.08935547,0.6552734,0.2329102,0.4868164,-0.2524414
9318,53.25,-162.1875,-8.8125,0.6357422,-0.08154297,0.5927734,0.2319336,0.4892578,-0.2944336
9319,54.4375,-170.125,-12.875,0.5810547,-0.08544922,0.5576172,0.2319336,0.4892578,-0.2944336
9320,55,-174.4375,-15.25,0.5927734,-0.09326172,0.5224609,0.2319336,0.4892578,-0.2944336
9321,55.5,-176.3125,-17.6875,0.5576172,-0.08544922,0.5341797,0.2319336,0.4892578,-0.2944336
9322,56.3125,-176.125,-19.125,0.5380859,-0.06982422,0.5185547,0.2177734,0.4985352,-0.3500977
9323,57.1875,-174.5625,-20.625,0.4990234,-0.05029297,0.5771484,0.2177734,0.4985352,-0.3500977
9324,57.5625,-174.25,-22.5625,0.4560547,-0.02685547,0.5888672,0.2177734,0.4985352,-0.3500977
9325,58.125,-175.5625,-23.1875,0.4208984,-0.003417969,0.6435547,0.1850586,0.4916992,-0.4003906
9326,58.875,-177.1875,-24.25,0.3740234,0.03076172,0.7172852,0.1850586,0.4916992,-0.4003906
9327,59.125,-178.1875,-24.4375,0.331543,0.07763672,0.8696289,0.1850586,0.4916992,-0.4003906
9328,59.8125,-180.25,-23.75,0.2768555,0.08935547,0.8930664,0.1362305,0.4775391,-0.4448242
9329,61.0625,-184.625,-22.375,0.1674805,0.1010742,0.9907227,0.1362305,0.4775391,-0.4448242
9330,61.75,-190.375,-20.75,0.128418,0.1362305,1.044922,0.1362305,0.4775391,-0.4448242
9331,64.5625,-197,-18.4375,0.03466797,0.1713867,1.076172,0.1362305,0.4775391,-0.4448242
9332,65.8125,-204.3125,-15.9375,-0.05810547,0.2026367,1.087891,0.1362305,0.4775391,-0.4448242
9333,65.6875,-212.8125,-11.125,-0.1049805,0.2416992,1.107422,0.1362305,0.4775391,-0.4448242
9334,68.125,-219.5,-6.6875,-0.1987305,0.269043,1.056641,0.1362305,0.4775391,-0.4448242
9335,68.75,-224.0625,-1.0625,-0.269043,0.2768555,1.001953,-0.005371094,0.4394531,-0.4814453
9336,70.5,-227.5,4.125,-0.3081055,0.284668,0.9633789,-0.005371094,0.4394531,-0.4814453
9337,71.375,-227.9375,9.625,-0.3701172,0.2651367,0.9125977,-0.005371094,0.4394531,-0.4814453
9338,72.75,-226.375,15.0625,-0.4482422,0.2495117,0.8579102,-0.06933594,0.418457,-0.4521484
9339,73.4375,-223.1875,20.9375,-0.5029297,0.2299805,0.8110352,-0.06933594,0.418457,-0.4521484
9340,74.4375,-218.375,26.9375,-0.5576172,0.1831055,0.7680664,-0.06933594,0.418457,-0.4521484
9341,76.125,-210.8125,32.875,-0.6474609,0.1206055,0.7836914,-0.06933594,0.418457,-0.4521484
9342,77,-203.875,37.3125,-0.6977539,0.09326172,0.7915039,-0.06933594,0.418457,-0.4521484
9343,79.9375,-197.0625,41.25,-0.7954102,0.03076172,0.7797852,-0.06933594,0.418457,-0.4521484
9344,81.625,-192.125,44.8125,-0.9047852,-0.02294922,0.7563477,-0.06933594,0.418457,-0.4521484
9345,79.5,-186.625,48.625,-0.9477539,-0.05810547,0.7172852,-0.1499023,0.3779297,-0.3681641
9346,82.75,-181.375,51.875,-1.029297,-0.128418,0.6821289,-0.1499023,0.3779297,-0.3681641
9347,80.625,-174.6875,55.5,-1.099609,-0.1635742,0.6860352,-0.1499023,0.3779297,-0.3681641
9348,82.3125,-166.1875,58.25,-1.162109,-0.2143555,0.5654297,-0.1733398,0.3779297,-0.3237305
9349,84.125,-153.5625,60.9375,-1.193359,-0.2612305,0.5185547,-0.1733398,0.3779297,-0.3237305
9350,80.6875,-140.75,64.5625,-1.259766,-0.2651367,0.4287109,-0.1733398,0.3779297,-0.3237305
9351,78.75,-126.1875,66.5625,-1.255859,-0.315918,0.4404297,-0.1870117,0.3652344,-0.2802734
9352,75.0625,-109.4375,68.375,-1.283203,-0.3740234,0.4287109,-0.1870117,0.3652344,-0.2802734
9353,65.6875,-95.375,69.0625,-1.39209,-0.4013672,0.3427734,-0.1870117,0.3652344,-0.2802734
9354,58.3125,-82.875,68.3125,-1.415527,-0.4677734,0.3427734,-0.1870117,0.3652344,-0.2802734
9355,53.5625,-69.4375,67.3125,-1.493652,-0.5029297,0.2807617,-0.1811523,0.3637695,-0.2485352
9356,48.9375,-61.8125,64.9375,-1.552246,-0.5537109,0.1713867,-0.1811523,0.3637695,-0.2485352
9357,45.5625,-54.3125,61.375,-1.583496,-0.5732422,0.06591797,-0.1811523,0.3637695,-0.2485352
9358,40.3125,-47.125,58.3125,-1.591309,-0.5537109,-0.1401367,-0.1835938,0.3662109,-0.2163086
9359,62.5,-10.75,33.8125,-1.185547,-1.388184,-1.954102,-0.1835938,0.3662109,-0.2163086
9360,-193.5,111.4375,106.5625,-2.129395,0.7211914,-0.7993164,-0.1835938,0.3662109,-0.2163086
9361,-318.5625,163.4375,48.8125,-3.00293,-0.4716797,0.3583984,-0.1943359,0.3671875,-0.1884766
9362,-253.875,137.25,0.3125,-3.338379,-1.560059,-0.4560547,-0.1943359,0.3671875,-0.1884766
9363,-198.375,136.9375,-3.4375,-2.367188,-1.704102,-0.159668,-0.1943359,0.3671875,-0.1884766
9364,-263.5,239.875,40,-1.341309,-1.048828,-0.4169922,-0.1943359,0.3671875,-0.1884766
9365,-310.0625,292.5625,86.6875,0.06982422,-0.7758789,0.7211914,-0.2036133,0.3720703,-0.1704102
9366,-385.25,282.875,5.0625,1.696289,-1.696289,5.289063,-0.2036133,0.3720703,-0.1704102
9367,54.5625,152.1875,-25.9375,-4.67627,-3.779297,7.84375,-0.2036133,0.3720703,-0.1704102
9368,91.6875,-85.8125,-21.5625,-4.29834,0.9204102,7.695313,-0.2255859,0.3881836,-0.1621094
9369,12.75,-245.5,-23.25,-2.230957,1.314453,3.810547,-0.2255859,0.3881836,-0.1621094
9370,26.875,-273.125,2.75,0.06201172,-0.8461914,-0.206543,-0.2255859,0.3881836,-0.1621094
9371,-31,-198.25,25.6875,1.540527,0.2338867,-2.72998,-0.2207031,0.3950195,-0.1606445
9372,-58.3125,-3.25,20.875,2.921387,0.1010742,-2.312988,-0.2207031,0.3950195,-0.1606445
9373,25.9375,94.8125,8.5625,1.091797,-0.03857422,-1.302734,-0.2207031,0.3950195,-0.1606445
9374,-26,117.25,11.4375,0.4287109,0.6318359,0.7524414,-0.2207031,0.3950195,-0.1606445
9375,-25.875,80.875,1.5625,-0.4521484,0.4443359,1.825195,-0.2231445,0.3837891,-0.171875
9376,-3.5,27.125,-9.0625,-0.5888672,-0.02685547,2.234863,-0.2231445,0.3837891,-0.171875
9377,-9.375,8.6875,-5.0625,-0.4091797,-0.3276367,1.626465,-0.2231445,0.3837891,-0.171875
9378,-6.0625,12,-1.75,-0.09716797,-0.2768555,1.236328,-0.2138672,0.3881836,-0.1743164
9379,-3.8125,21.9375,1.0625,0.1245117,-0.1245117,0.6396484,-0.2138672,0.3881836,-0.1743164
9380,-0.6875,33,0.75,0.1948242,-0.07763672,0.8071289,-0.2138672,0.3881836,-0.1743164
9381,3.75,37.875,0.0625,0.08544922,-0.03076172,1.025391,-0.21875,0.387207,-0.1728516
9382,5.625,37.25,-0.9375,0,-0.007324219,1.044922,-0.21875,0.387207,-0.1728516
9383,6.875,40.4375,-1.4375,0.01513672,-0.09716797,0.8774414,-0.21875,0.387207,-0.1728516
9384,9.625,39.8125,-1.9375,-0.05810547,-0.175293,0.9868164,-0.21875,0.387207,-0.1728516
9385,14.5,26.4375,-0.6875,-0.2338867,-0.03076172,1.146484,-0.21875,0.387207,-0.1728516
9386,10.1875,23.1875,0.0625,-0.1401367,-0.01904297,1.033203,-0.21875,0.387207,-0.1728516
9387,14.5,19.4375,-0.5,-0.1674805,-0.1401367,1.060547,-0.21875,0.387207,-0.1728516
9388,11.4375,14,1.6875,-0.1323242,-0.03466797,1.048828,-0.2163086,0.3857422,-0.1743164
9389,10.4375,13.3125,2.375,-0.128418,-0.05419922,0.9907227,-0.2163086,0.3857422,-0.1743164
9390,8.6875,9.3125,3.5,-0.1557617,-0.06982422,0.9868164,-0.2163086,0.3857422,-0.1743164
9391,9.125,6.375,3.8125,-0.1049805,-0.01123047,1.068359,-0.2114258,0.3857422,-0.171875
9392,6.0625,5.75,3.875,-0.09326172,0.01513672,0.9282227,-0.2114258,0.3857422,-0.171875
9393,8.625,7.3125,3.0625,-0.08544922,-0.01904297,0.9086914,-0.2114258,0.3857422,-0.171875
9394,6.9375,2.1875,2.8125,-0.1206055,0,1.044922,-0.2114258,0.3857422,-0.171875
9395,4.6875,1.0625,3.25,-0.02685547,0.01513672,0.9555664,-0.2114258,0.3857422,-0.171875
9396,4.0625,5.4375,2.4375,-0.05810547,0.01123047,0.9086914,-0.2114258,0.3857422,-0.171875
9397,5.25,1.75,2.1875,-0.09716797,0.02294922,0.9438477,-0.2114258,0.3857422,-0.171875
9398,2.5625,-0.25,1.875,-0.07763672,0.03076172,0.9829102,-0.2172852,0.3847656,-0.1674805
9399,2.1875,0.6875,1.125,-0.02294922,0.01513672,0.9360352,-0.2172852,0.3847656,-0.1674805
9400,3.25,1.1875,1.0625,-0.07373047,-0.01123047,0.9360352,-0.2172852,0.3847656,-0.1674805
9401,2,0,0.9375,-0.07763672,0,0.9438477,-0.2172852,0.3881836,-0.1772461
9402,4.375,0.375,0,-0.01513672,0.01513672,0.9594727,-0.2172852,0.3881836,-0.1772461
9403,1.8125,1.6875,-0.25,0.02685547,0.01513672,0.9243164,-0.2172852,0.3881836,-0.1772461
9404,4.625,5.0625,-2,0,0.01513672,0.8774414,-0.2148438,0.3813477,-0.1674805
9405,6.5,2.9375,-1.6875,-0.07763672,-0.01123047,0.9438477,-0.2148438,0.3813477,-0.1674805
9406,2.8125,2.4375,-0.5,0.01904297,0.003417969,1.087891,-0.2148438,0.3813477,-0.1674805
9407,6.375,7.125,-2.375,-0.01513672,0.03466797,1.068359,-0.2148438,0.3813477,-0.1674805
9408,7,6.5625,-2.875,-0.07763672,-0.003417969,0.9204102,-0.2207031,0.3881836,-0.1689453
9409,5.8125,4.9375,-2.1875,-0.07373047,0.007324219,1.017578,-0.2207031,0.3881836,-0.1689453
9410,4.6875,3.8125,-2.875,-0.04638672,0,1.119141,-0.2207031,0.3881836,-0.1689453
9411,6.25,8.0625,-2.125,-0.03466797,-0.007324219,0.9360352,-0.2172852,0.3881836,-0.1606445
9412,6.4375,7.625,-3.1875,-0.07373047,0.003417969,0.9008789,-0.2172852,0.3881836,-0.1606445
9413,5.875,1.6875,-3.625,-0.1010742,-0.003417969,1.029297,-0.2172852,0.3881836,-0.1606445
9414,5.8125,5.75,-2.3125,-0.04248047,-0.03857422,1.017578,-0.21875,0.3823242,-0.1645508
9415,5.625,7.4375,-2.4375,-0.1401367,-0.02294922,0.9868164,-0.21875,0.3823242,-0.1645508
9416,6.375,2.75,-1.8125,-0.1401367,0.003417969,1.064453,-0.21875,0.3823242,-0.1645508
9417,4.5625,4.625,-1.25,-0.03466797,-0.003417969,0.9672852,-0.21875,0.3823242,-0.1645508
9418,5,5.875,-1.4375,-0.06201172,-0.01123047,0.9555664,-0.2265625,0.3837891,-0.1606445
9419,4.9375,2.25,-2.0625,-0.08935547,0.003417969,1.017578,-0.2265625,0.3837891,-0.1606445
9420,4.5625,5.125,-1.0625,-0.01513672,-0.01904297,0.9985352,-0.2265625,0.3837891,-0.1606445
9421,5.4375,4.0625,-1.3125,-0.07763672,0.01123047,0.9790039,-0.2172852,0.3754883,-0.1704102
9422,5,3.9375,-1.25,-0.06201172,-0.01123047,0.9829102,-0.2172852,0.3754883,-0.1704102
9423,5.125,4.6875,-1.3125,-0.04638672,-0.01513672,0.9985352,-0.2172852,0.3754883,-0.1704102
9424,5.6875,3.375,-1.375,-0.07373047,0.01123047,0.9907227,-0.2197266,0.3803711,-0.1606445
9425,6.5625,4.625,-1.9375,-0.03076172,-0.04248047,0.9555664,-0.2197266,0.3803711,-0.1606445
9426,5.25,4.625,-1.75,-0.08154297,-0.007324219,0.9243164,-0.2197266,0.3803711,-0.1606445
9427,8.125,1,-2,-0.08544922,-0.003417969,1.076172,-0.2197266,0.3803711,-0.1606445
9428,5.1875,4.25,-2,-0.03466797,-0.02294922,0.9907227,-0.2197266,0.3803711,-0.1606445
9429,7.125,5.75,-1.9375,-0.1206055,0.003417969,0.9243164,-0.2197266,0.3803711,-0.1606445
9430,5.0625,0.5,-1.8125,-0.1518555,-0.03076172,1.087891,-0.2197266,0.3803711,-0.1606445
9431,6,3.625,-0.75,-0.007324219,-0.02685547,1.025391,-0.2197266,0.3813477,-0.1606445
9432,5.1875,6.375,-1.4375,-0.07763672,-0.01513672,0.9047852,-0.2197266,0.3813477,-0.1606445
9433,5.5625,3.1875,-0.5625,-0.08935547,-0.003417969,0.9946289,-0.2197266,0.3813477,-0.1606445
9434,4.125,2.25,-1.125,-0.05029297,-0.01513672,1.025391,-0.2231445,0.3813477,-0.1630859
9435,5.9375,4.3125,-0.5,-0.07763672,0,0.9282227,-0.2231445,0.3813477,-0.1630859
9436,4.625,2.75,-0.3125,-0.08935547,-0.01513672,0.9633789,-0.2231445,0.3813477,-0.1630859
9437,4.5,2.3125,0,-0.08544922,-0.003417969,1.009766,-0.2231445,0.3813477,-0.1630859
9438,5.625,2.3125,-0.1875,-0.06982422,0,1.013672,-0.2231445,0.3813477,-0.1630859
9439,4.9375,4.3125,0,-0.03466797,0.003417969,0.9008789,-0.2231445,0.3813477,-0.1630859
9440,5.375,2.375,-0.5625,-0.07763672,0.003417969,0.9985352,-0.2231445,0.3813477,-0.1630859
9441,4.625,1.0625,0,-0.07373047,0,1.005859,-0.2148438,0.3837891,-0.1674805
9442,5.625,4.125,0.3125,-0.04248047,-0.007324219,0.8540039,-0.2148438,0.3837891,-0.1674805
9443,5.0625,1.25,0,-0.1049805,0.01513672,0.9243164,-0.2148438,0.3837891,-0.1674805
9444,4.3125,-0.75,-0.6875,-0.05810547,-0.01123047,1.001953,-0.2163086,0.3847656,-0.171875
9445,5.3125,2.6875,0,-0.06201172,0.01513672,0.9008789,-0.2163086,0.3847656,-0.171875
9446,4.8125,2.6875,-0.4375,-0.07763672,0.01123047,0.9204102,-0.2163086,0.3847656,-0.171875
9447,3.3125,-0.25,-1.125,-0.06982422,0.03076172,1.001953,-0.222168,0.3823242,-0.1645508
9448,4.75,0.0625,-0.875,-0.04638672,0.01513672,0.9868164,-0.222168,0.3823242,-0.1645508
9449,4.5625,1.3125,-1.125,-0.06591797,0.01123047,0.9594727,-0.222168,0.3823242,-0.1645508
9450,4.75,1.4375,-1.375,-0.08544922,0.01123047,0.9477539,-0.222168,0.3823242,-0.1645508
9451,3.4375,0.1875,-1.1875,-0.1088867,-0.003417969,0.9985352,-0.2207031,0.3837891,-0.171875
9452,3.3125,-0.1875,-1.4375,-0.05810547,0.01513672,0.9868164,-0.2207031,0.3837891,-0.171875
9453,3.0625,1.4375,-1,-0.05029297,0,0.9086914,-0.2207031,0.3837891,-0.171875
9454,3.75,0.625,-1.375,-0.09326172,0.003417969,0.9243164,-0.2148438,0.390625,-0.1660156
9455,3.6875,0.25,-1.5625,-0.08154297,-0.003417969,0.9711914,-0.2148438,0.390625,-0.1660156
9456,2.0625,-0.3125,-1.125,-0.07373047,0.01904297,1.001953,-0.2148438,0.390625,-0.1660156
9457,3.5,-0.0625,-1.375,-0.07763672,0.01513672,0.9946289,-0.2265625,0.3837891,-0.1621094
9458,1.75,0.875,-0.6875,-0.08935547,0.003417969,0.9477539,-0.2265625,0.3837891,-0.1621094
9459,3.125,-0.0625,-1.25,-0.07763672,0.01123047,0.9633789,-0.2265625,0.3837891,-0.1621094
9460,1.25,-1.6875,-1.125,-0.1166992,0.007324219,0.9711914,-0.2265625,0.3837891,-0.1621094
9461,2.625,-1.8125,-1.125,-0.08935547,-0.01513672,1.044922,-0.2246094,0.3847656,-0.1630859
9462,1.625,-1,-1.5,-0.1088867,-0.01513672,1.021484,-0.2246094,0.3847656,-0.1630859
9463,2.375,-1.25,-0.8125,-0.09716797,-0.003417969,0.9868164,-0.2246094,0.3847656,-0.1630859
9464,0.75,-0.8125,-0.625,-0.09716797,0.01123047,0.9516602,-0.2128906,0.3896484,-0.1645508
9465,0.4375,-0.9375,-0.3125,-0.03857422,0.02685547,0.9399414,-0.2128906,0.3896484,-0.1645508
