Packet number,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
17698,-1.478911825,-1.424207668,7.9440032
17700,0.425125501,0.729062707,9.715145196
17702,0.109323288,0.701959297,10.58826842
17704,-1.030422502,-0.068353996,9.124828336
17705,-2.074783419,-0.393941095,8.218670078
17707,-1.375021373,-0.354236088,9.781263457
17708,0.430554354,0.392927975,11.09773121
17710,0.516132659,-0.278839278,11.05761032
17711,-0.299372736,-0.35573534,9.564272253
17713,-1.447497088,-0.580929993,9.330798884
17714,-1.072342218,-0.081298744,10.39211498
17716,0.050747013,0.245050522,11.28872118
17717,0.428845397,-0.169652082,11.34211793
17719,0.014728643,-0.45995775,9.967646965
17720,-0.953123866,-0.958645539,9.306486623
17722,-1.127962269,-0.45071968,9.783530901
17723,-0.477541819,0.174221169,10.61740725
17725,-0.040941376,-0.002992455,10.54116634
17726,-0.321516867,-1.019889513,9.63187144
17728,-0.871990278,-1.464730163,8.810444658
17729,-0.935726423,-0.845939932,9.008632734
17731,-0.723001555,-0.185608569,9.867689309
17732,-0.286149809,-0.022233886,10.03716381
17734,-0.500156724,-0.686142991,9.800589628
17735,-0.776832145,-1.290765581,9.081093063
17737,-0.891492667,-1.199292821,9.100089096
17738,-0.51320275,-0.283720174,9.529224144
17740,-0.698376346,-0.201817646,10.28359472
17741,-0.779992188,-0.688859675,10.11137339
17743,-0.795063979,-1.114647469,9.27698464
17744,-0.786305036,-1.151280187,8.91577505
17746,-0.800571574,-0.622744164,9.364728238
17747,-0.750714861,-0.138780702,10.06253157
17749,-1.072118357,-0.44890878,10.00801052
17750,-1.086923762,-0.874717748,9.348225693
17752,-0.968829865,-1.052818375,9.147676633
17753,-0.945134503,-0.980058113,9.589882031
17755,-0.816347804,-0.482517849,9.934450564
17756,-0.964093505,-0.406620586,9.881593194
17758,-1.238010974,-0.83609122,9.606677586
17759,-1.065966687,-0.990084751,9.362333717
17761,-0.877352519,-0.959071207,9.817937051
17762,-0.557922215,-0.737010208,9.999253077
17764,-0.97466759,-0.80333636,9.938744764
17765,-1.086697635,-0.741271235,9.557413706
17767,-1.032421766,-0.973036681,9.715697341
17768,-0.661159794,-0.947679172,9.811935505
17770,-0.674352095,-1.197237213,10.05571184
17771,0.053992913,0.068082203,9.537089977
17773,-1.047739332,-0.40580604,10.68479971
17774,-1.032337186,0.017667931,10.46880289
17776,-1.765359198,-1.495056887,9.923632557
17777,0.220262515,-0.739327798,8.646410451
17779,0.510959072,-1.049096781,9.838686333
17780,0.761409482,-0.850797849,11.11874873
17782,-0.300301582,-1.22485758,10.21544851
17783,-1.020546331,-1.000728273,8.032342567
17785,-0.603492815,0.12237053,7.128996477
17786,-0.196231325,0.46431725,8.403212878
17788,-0.875515928,-0.730172728,10.5800714
17789,-0.839857516,-0.876001321,10.77955148
17791,-0.056398687,0.247600974,9.393914116
17792,-1.432364566,-0.180170255,9.178463378
17794,-1.721042755,-0.506417623,8.995091139
17795,-1.443284924,-0.784325277,9.397893866
17797,-0.718545996,-0.853713271,10.02600163
17799,-0.105064628,-0.523139535,9.975028472
17801,-0.733546219,-0.883074941,9.875073233
17802,-1.406691019,-0.936110347,9.491417766
17804,-1.559104355,-0.725607599,9.449957973
17805,-0.976146059,-0.181253834,10.2231391
17807,-0.431130087,-0.077029485,10.81908674
17808,-0.42524847,-0.593253511,10.82926357
17810,-0.417230519,-0.622886738,9.859501107
17811,-0.822924464,-0.842928436,9.524768034
17813,-0.659283521,-0.265771535,9.863329094
17814,-0.23237988,0.293444757,10.5236048
17816,0.250756115,0.117998387,10.43478037
17817,-0.262104696,-0.719779544,9.687314184
17819,-0.615186173,-1.147182001,9.119642715
17820,-0.524542591,-0.761599849,9.119035008
17822,-0.131957998,-0.153544195,9.933148827
17823,0.21486378,0.290019591,10.03165057
17825,-0.147425526,-0.124819604,9.602124042
17826,-0.439230663,-0.688825308,9.02988856
17828,-0.612016039,-0.847409825,9.208603431
17829,-0.200370254,-0.066640066,9.623480025
17831,-0.180667005,0.445015963,9.941047137
17832,-0.26091501,0.46038684,9.716904827
17834,-0.571539646,-0.353189016,9.478500343
17835,-0.557239798,-0.706566025,9.508606452
17837,-0.194749436,-0.311336044,9.784997323
17838,0.013856051,0.022550084,10.24405585
17840,0.092212371,0.262045584,10.10568468
17841,-0.362733801,-0.188097335,9.718570012
17843,-0.399442872,-0.231880971,9.417381035
17844,-0.41616536,-0.418445973,10.03453547
17846,-0.367271373,-0.354316353,10.61121284
17847,-0.179455151,0.064536906,10.02199126
17849,-0.550463859,-0.170579654,9.555253294
17850,-0.42445714,-0.501424846,9.315349859
17852,0.341898052,-0.39220258,9.183240609
17853,0.176353399,-0.837210138,10.03713129
17855,0.122907128,-0.180222354,9.832775448
17856,-0.948830082,-0.373351633,9.960161327
17858,-1.073406311,0.062430691,9.537535282
17859,-0.632661193,-0.160260469,9.556985558
17861,0.317738992,0.143120472,9.489050546
17862,0.348664163,-0.094863486,9.641487361
17864,-0.28584142,-0.327627296,10.11194665
17865,-0.896544291,-0.249306331,10.16287982
17867,-0.98929105,-0.065173022,10.01462744
17868,-0.486281829,0.117019009,9.49059767
17870,-0.21407458,-0.111214361,9.784470845
17871,-0.56218614,-0.459542595,9.968754612
17873,-0.878800408,-0.51680099,10.22141123
17874,-0.742388007,-0.055780907,9.802617855
17876,-0.168892254,-0.053859787,9.4843764
17877,-0.090372032,-0.276515112,9.273901619
17879,-0.50526833,-0.735791185,9.721352792
17880,-0.204696471,-0.412074744,9.825807391
17882,-0.036414687,0.139283162,9.816292273
17883,-0.051600968,0.441818698,9.59643687
17885,-0.46720546,0.010975393,9.627524173
17886,-0.401500016,-0.028525606,9.782652762
17888,-0.313147137,-0.238305495,10.27598283
17889,0.335180333,0.194809047,9.934478562
17891,-0.312784299,-0.064382444,9.859466485
17892,-0.373898087,0.03490967,9.342425606
17894,-0.747367892,-0.248386029,9.936784978
17897,0.066504431,0.190508543,9.864116692
17899,-0.125055716,-0.377006709,10.42039542
17900,-0.03668854,-0.591958483,10.09152614
17902,0.158169698,-0.109089685,9.394736565
17903,-0.434085826,-0.356982692,9.487058712
17905,-0.569593754,-0.685561796,9.821467529
17906,0.115597049,-0.423152209,9.698687011
17908,0.371489896,-0.14082827,9.771629171
17909,-0.340098521,-0.404579401,9.849777984
17911,-0.715919673,-0.279349523,9.532660161
17912,-0.59315611,-0.05535796,9.32245596
17914,-0.93467355,-0.572514377,10.21759532
17915,0.189290687,0.254096495,9.684961834
17917,-0.637619274,-0.085330902,9.722967982
17918,-0.672097609,0.138471027,9.200488858
17920,-1.001399019,0.030450262,9.910404252
17921,-0.253672977,0.537251799,10.05807422
17923,0.321156136,0.275123098,9.982336812
17924,-0.261088658,-0.467039187,10.14805185
17926,-0.315835668,-0.666076906,9.952933174
17927,-0.04000119,0.001421253,9.224625061
17929,-0.757147372,-0.232131084,10.02193013
17930,-0.055329578,0.660770946,9.88736104
17932,-0.143213872,0.202756289,10.35924108
17933,-0.122654984,-0.533318759,10.11094866
17935,-0.066619097,-0.6214113,9.880212851
17936,0.191111485,0.216451919,9.611946862
17938,-0.129565885,0.646152603,9.847331069
17939,-0.052385279,0.683829209,9.532057004
17941,-0.062048553,0.045136235,9.428367724
17942,0.066724158,-0.798829862,9.812104592
17944,0.319198405,-0.36799613,9.932407764
17945,0.521020902,0.53633326,9.738650635
17947,-0.187811225,0.631003941,9.645698775
17948,0.123371409,0.647226153,9.447661857
17950,-0.247158742,-0.261170432,9.652124452
17951,0.460448856,-0.273446958,9.432906944
17953,0.334548427,0.099318425,9.231212586
17954,0.246673836,0.61355379,9.64675397
17956,-0.329617005,0.480736628,10.08228346
17957,-0.234995632,0.366425443,9.690928411
17959,-0.066302368,-0.278804085,9.362245517
17960,-0.296647559,-1.060351256,10.09503858
17962,0.743965439,0.367522213,9.691433063
17963,-0.442121572,0.110872504,10.76347808
17965,-0.470032306,0.353104407,9.913696251
17966,-1.153921771,-0.453652215,9.34421062
17968,-0.60360902,-0.683599347,9.316461769
17969,-0.093178027,-0.316558563,9.484199794
17971,-0.305153251,-0.38178918,10.29198136
17972,-0.376335365,-0.104544359,9.979774839
17974,-0.556324661,-0.205404777,9.695845249
17975,-0.902837536,-0.819911552,9.512096747
17977,-0.615240739,-0.88844217,9.659250531
17978,0.161603568,-0.318456421,9.974208722
17980,0.674568589,0.132334057,9.742623161
17981,-0.42592525,-0.467245769,9.909818982
17983,-0.675110874,-0.06252734,9.539138251
17984,-0.27106479,0.582524327,9.902510694
17986,0.153786055,0.547749625,10.21108513
17987,0.485156017,0.254913683,10.16577912
17989,0.603590044,0.079850237,9.581092347
17990,0.099724385,0.171136601,9.391742904
17992,-0.580432935,0.731042317,9.189607021
17994,-0.842086769,0.901632841,9.879782642
17996,-0.186851422,0.262846957,10.05963663
17997,0.651357201,-0.442454169,9.756734399
17999,0.128382533,-1.057226893,9.619779006
18000,-0.180273817,-0.286222013,9.697259742
18002,0.162197943,1.178985157,9.774136698
18003,-0.404176697,1.117843967,10.28254469
18005,0.249711922,0.710903265,9.423473916
18006,0.71647319,0.334062248,8.94951013
18008,0.633636534,-0.20914341,9.531797785
18009,0.53677048,-0.071527037,9.802795557
18011,0.174941495,0.220788773,9.579028033
18012,-0.334119768,0.143476429,9.69628595
18014,0.174204781,0.14176201,9.236724581
18015,0.480971885,-0.436805722,9.450043027
18017,0.98310332,0.106819579,9.386749001
18018,0.046295919,0.191557365,10.29743905
18020,0.00729117,0.776495303,10.13851612
18021,-0.655256236,0.432616394,9.759959707
18023,-0.695438075,-0.437468307,9.684216388
18024,0.400315882,-0.608441749,9.859206648
18026,0.848710639,-0.042707786,9.997834177
18027,0.415147822,0.700921006,9.707051676
18029,-0.662893515,1.016252101,9.756586814
18030,0.115054944,1.659278666,9.329627121
18032,0.291873994,0.417965108,9.970147855
18033,0.58404739,-0.306405271,10.06575797
18035,0.449262389,-0.037406559,9.43399098
18036,-0.028547881,0.501337009,9.276044176
18038,-0.372127793,1.201658078,9.498392239
18039,0.253173713,1.057503579,9.109233861
18041,-0.033011823,-0.44251012,9.661198827
18042,0.601528183,-1.294059086,10.06606371
18044,1.012665122,-0.793923236,9.668720897
18045,0.076347012,0.110206368,9.268790496
18047,-0.377372609,1.215767337,9.30367081
18048,-0.338255242,0.923767994,10.02437425
18050,0.364276923,0.583470682,9.985052141
18051,0.908879761,0.047524214,9.586941117
18053,0.295556273,-0.687230449,9.832032942
18054,0.205651441,-0.191119169,9.904184669
18056,0.628165398,0.467700485,9.879596499
18057,0.582014045,0.097615625,9.734915573
18059,0.40955935,-0.433608464,9.56075244
18060,0.405158602,-0.443272011,9.821587625
18062,0.561753196,0.051685358,9.926946033
18063,-0.115702473,-0.031161361,10.01096773
18065,-0.256886747,0.041856099,9.722315504
18066,-0.030038578,0.145619671,9.904048838
18068,0.121961565,0.083055186,9.792872005
18069,-0.093379338,0.271638909,9.676980351
18071,-0.291877798,0.869115341,9.880462092
18072,0.167802463,1.332320283,9.607345749
18074,-0.115269981,0.340485384,9.038618896
18075,-0.529615495,-0.808581346,8.475242172
18077,-0.749852518,-1.277001698,9.246981319
18078,0.781078118,-0.121572351,9.807023757
18080,-0.193648153,0.169186882,10.98150363
18081,-0.75289196,1.261641292,9.957563713
18083,-1.003325228,0.596733319,9.226807666
18084,-0.151909916,-0.272568524,9.841562876
18086,1.651692025,-0.11778595,9.957782226
18087,0.831183292,-1.268452767,9.971222342
18089,0.278677945,-1.183148226,9.649216831
18091,0.086908007,0.124887916,9.811496089
18093,-0.251724929,0.54476202,10.16839697
18094,-0.219846227,0.257724061,9.975658362
18096,0.391638205,-0.117771566,10.25749373
18097,1.33409891,-0.163309623,10.16140413
18099,0.256702993,-0.233625475,10.20389422
18100,-0.821625353,0.239841391,9.978910111
18102,-0.907983476,1.2706269,9.69965888
18103,-0.553842679,0.7989602,10.48712522
18105,0.328980033,0.458960813,10.06451022
18106,0.610148491,-0.494348478,9.559481515
18108,0.524742517,-0.334622155,10.09897732
18109,-0.092966083,0.974718539,10.55364094
18111,-0.349169114,1.817672321,10.49537618
18112,-0.709118832,0.964991475,9.040002963
18114,-1.511329524,-1.06960639,9.266976612
18115,0.756583416,-0.218758399,8.465691148
18117,1.587385597,-0.242551413,9.058107178
18118,0.436834082,-0.416846525,9.176908837
18120,-0.581227282,-0.064938107,9.348355042
18121,-0.226143801,0.824077965,9.601478398
18123,0.244996682,0.36329972,9.794632361
18124,0.240927859,-0.756714039,10.18252263
18126,0.324673214,-0.023036929,10.09216396
18127,0.080690138,0.471585483,10.23441696
18129,0.522778829,1.023506856,9.41134229
18130,0.10627908,-0.179811223,10.30851156
18132,1.714545136,-0.120421018,9.979945399
18133,0.207426444,-0.69942159,11.45924943
18135,0.919118392,1.082144639,9.807799661
18136,-1.301971146,0.371237462,10.35273527
18138,0.279773305,2.024751374,8.871225308
18139,-0.22433218,0.889013616,10.30027662
18141,0.90559609,1.123680446,10.01777876
18142,-0.464551424,-0.757682124,10.12259242
18144,-0.129778643,-0.764214274,8.247680702
18145,-0.683763937,-0.308778361,8.735411042
18147,0.184150729,1.895000228,8.916953578
18148,0.230969882,1.194078801,9.922963353
18150,0.08616556,-0.409782604,9.741213966
18151,-0.151708546,-1.563203471,9.132371597
18153,0.566761153,-0.48034015,8.191002934
18154,0.163479046,0.786520127,9.890614871
18156,0.535273214,2.002768704,10.01260915
18157,0.065943124,0.57421926,9.485151397
18159,-0.020089071,-1.040725649,10.36532143
18160,1.296323689,-0.628818149,10.53747891
18162,0.940799604,0.539402271,10.55408475
18163,-0.047770409,1.811383258,10.14042778
18165,-1.340780285,1.650151937,10.87251724
18166,-0.023450282,1.523567816,9.940824943
18168,0.799681789,-0.009959238,10.41940451
18169,1.932045669,-0.423333572,11.18395154
18171,2.104020055,0.89513326,10.3276017
18172,-1.382975884,0.260964441,9.279942803
18174,-1.388187439,1.226861986,8.162395433
18175,0.211179815,0.577315243,9.962221647
18177,2.434400118,0.204526922,10.7515116
18178,0.557884864,-0.952846345,9.789821703
18180,-0.736769467,-0.020423401,8.269315152
18181,-1.178419613,1.178307583,8.601474637
18183,-0.351939734,0.918093907,9.731997461
18184,0.010594022,-0.47924282,10.90997826
18186,1.495552431,-0.034532076,9.634651927
18188,0.929335994,-0.087566623,10.13716845
18190,-0.165888547,0.390059253,9.877091222
18191,-0.672739718,0.714941236,10.56757593
18193,0.072165182,1.488011664,10.26422115
18194,1.144116595,0.849859504,10.34756816
18196,0.523488385,-1.296393148,10.86065907
18197,1.560151596,-0.853728724,9.698571731
18199,-0.293317827,-0.301558434,10.1166055
18200,-0.776310181,1.928601782,9.26155528
18202,-0.364851245,2.051907446,9.668283577
18203,0.627388821,0.775232832,9.571828281
18205,1.086209838,-0.874400242,9.667986348
18206,0.438979817,-1.086148652,9.874524251
18208,-0.279755633,0.668137679,9.709636369
18209,-0.264066964,2.556904771,9.375089677
18211,0.153769622,0.856638588,8.8975384
18212,1.231888926,-1.330113331,9.884009113
18214,1.55106616,-1.677439781,9.929860707
18215,0.406533025,-0.601532787,9.809370283
18217,-0.755878187,0.586960285,9.047862082
18218,-0.412339483,0.885170024,9.374574706
18220,0.267120225,-0.063513167,9.479446939
18221,1.362499818,-1.418547434,9.68915261
18223,0.307656163,-1.609785571,9.835218199
18224,-0.126406851,0.09739641,9.36818914
18226,0.001297756,1.385490334,9.555519585
18227,0.06415125,1.045057575,9.82802545
18229,0.164338945,-0.368092815,10.41515159
18230,0.540434371,-0.864128859,10.02317333
18232,0.295361398,-0.588654863,9.748285191
18233,-0.27208402,0.561450406,9.289348024
18235,0.453139808,1.38553907,9.783648312
18236,0.591869248,0.987928364,9.702907205
18238,-0.013212024,-0.444682984,9.706947477
18239,0.76864888,0.388741756,9.230269651
18241,0.342947986,0.400803779,10.50969434
18242,0.997171056,1.280351249,9.334637818
18244,-0.872045352,-0.163863505,9.53613701
18245,-0.603476777,0.44995646,9.115403784
18247,0.236224317,0.91585595,9.467055566
18248,0.732276749,0.079475168,9.738747776
18250,0.657121184,-0.977824063,9.798172374
18251,0.73377504,-0.54787099,9.675161565
18253,0.218205212,0.492816841,9.600804523
18254,0.138477239,0.903248158,8.828446183
18256,-0.321527003,-0.195624684,9.401052397
18257,0.820505376,-0.124309775,9.765921276
18259,0.966612763,-0.361716695,9.592628522
18260,0.764487034,-0.107699551,9.356251204
18262,0.151988919,0.603498098,9.607470972
18263,-0.414597237,0.929393722,9.994685142
18265,-0.094261904,1.13045443,9.348485691
18266,-0.25805676,0.547582034,9.685090728
18268,0.385524419,0.916230645,10.1827681
18269,1.041278055,0.648924007,10.51318645
18271,0.023358387,0.262356437,9.262195152
18272,-0.855703328,0.024721739,8.644089225
18274,0.007253204,0.372548002,9.732350266
18275,0.742299818,0.519277151,10.53565969
18277,1.066890028,0.376199794,10.24144877
18278,-0.171498461,-0.449841684,10.60237743
18280,-0.120848621,0.099070979,9.596604319
18281,-0.408916095,-0.270372016,9.125972539
18283,0.570624629,0.20828978,10.33259569
18286,1.413422073,1.105933412,10.87366574
18288,-0.330113461,0.378634687,9.418776525
18289,-1.286195355,0.071232637,8.028405693
18291,-0.710442072,0.131062548,9.008790776
18292,0.995510143,-0.02953068,10.62586259
18294,2.053612607,0.077575335,10.01058245
18295,0.279971253,-0.760733622,9.194993567
18297,-1.114563705,-0.703701502,8.104180409
18298,-1.349239004,0.259131539,8.88221801
18300,-0.389826715,0.889587556,10.50906789
